"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WESD","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00013876","33.56556","-86.745","187.5","2000-06-22","0.00","0.0","0.0","78","86","69","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-06-23","0.00","0.0","0.0","79","93","65","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-06-24","0.00","0.0","0.0","82","95","69","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-06-25","0.03","0.0","0.0","82","90","73","0.0",,,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-06-26","0.02","0.0","0.0","79","91","67","0.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-06-27","0.00","0.0","0.0","80","89","70","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-06-28","0.11","0.0","0.0","81","88","73","0.0",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-06-29","0.30","0.0","0.0","74","81","66","0.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-06-30","0.00","0.0","0.0","75","86","63","0.0","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-01","0.00","0.0","0.0","77","90","63","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-02","0.00","0.0","0.0","79","93","64","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-03","0.00","0.0","0.0","81","94","67","0.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-04","0.00","0.0","0.0","84","95","72","0.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-05","0.00","0.0","0.0","82","95","69","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-06","0.00","0.0","0.0","84","97","71","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-07","0.00","0.0","0.0","85","97","73","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-08","0.00","0.0","0.0","82","96","67","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-09","0.00","0.0","0.0","88","98","78","0.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-10","0.00","0.0","0.0","88","96","79","0.0",,,"    1",,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-11","0.00","0.0","0.0","88","99","76","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-12","0.00","0.0","0.0","89","102","75","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-13","0.00","0.0","0.0","86","98","73","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-14","0.00","0.0","0.0","0","100","77","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-15","0.09","0.0","0.0","86","101","70","0.0",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-16","0.00","0.0","0.0","83","96","70","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-17","0.00","0.0","0.0","81","97","65","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-18","0.00","0.0","0.0","81","96","65","0.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-19","0.00","0.0","0.0","88","103","72","0.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-20","1.21","0.0","0.0","86","100","71","0.0","    1",,"    1",,,,,"    1",,,"    1","    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-21","0.00","0.0","0.0","81","93","69","0.0","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-22","0.00","0.0","0.0","82","95","69","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-23","0.04","0.0","0.0","81","90","72","0.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-24","0.00","0.0","0.0","77","89","65","0.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-25","0.00","0.0","0.0","80","90","70","0.0",,,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-26","1.71","0.0","0.0","76","88","64","0.0","    1",,"    1","    1","    1",,,"    1",,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-27","0.00","0.0","0.0","79","92","66","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-28","0.00","0.0","0.0","82","94","69","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-29","0.12","0.0","0.0","83","94","72","0.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-30","0.89","0.0","0.0","81","90","72","0.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-07-31","0.56","0.0","0.0","79","86","72","0.0","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-01","0.00","0.0","0.0","80","88","72","0.0",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-02","0.92","0.0","0.0","78","84","71","0.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-03","0.00","0.0","0.0","80","88","72","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-04","0.13","0.0","0.0","81","91","71","0.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-05","0.00","0.0","0.0","81","92","69","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-06","0.00","0.0","0.0","84","95","73","0.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-07","0.00","0.0","0.0","85","93","76","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-08","0.00","0.0","0.0","85","93","77","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-09","0.45","0.0","0.0","86","96","75","0.0",,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-10","0.27","0.0","0.0","84","96","72","0.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-11","0.03","0.0","0.0","79","90","67","0.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-12","0.00","0.0","0.0","76","89","63","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-13","0.00","0.0","0.0","75","89","60","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-14","0.00","0.0","0.0","77","91","63","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-15","0.00","0.0","0.0","81","95","66","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-16","0.00","0.0","0.0","84","98","69","0.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-17","0.00","0.0","0.0","86","101","71","0.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-18","0.00","0.0","0.0","88","102","73","0.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-19","0.00","0.0","0.0","83","96","70","0.0",,,"    1",,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-20","0.00","0.0","0.0","79","96","61","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-21","0.00","0.0","0.0","80","88","71","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-22","0.00","0.0","0.0","80","90","70","0.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-23","0.00","0.0","0.0","82","94","70","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-24","0.39","0.0","0.0","84","97","70","0.0","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-25","0.01","0.0","0.0","82","94","70","0.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-26","0.00","0.0","0.0","78","89","66","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-27","0.00","0.0","0.0","81","89","72","0.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-28","0.00","0.0","0.0","85","99","71","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-29","0.00","0.0","0.0","86","100","72","0.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-30","0.00","0.0","0.0","85","96","74","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-08-31","0.00","0.0","0.0","81","92","70","0.0",,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-01","0.00","0.0","0.0","80","87","72","0.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-02","0.00","0.0","0.0","80","90","70","0.0",,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-03","0.00","0.0","0.0","82","94","69","0.0","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-04","0.00","0.0","0.0","84","97","70","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-05","0.00","0.0","0.0","82","91","73","0.0",,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-06","0.01","0.0","0.0","70","75","64","0.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-07","0.04","0.0","0.0","68","71","64","0.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-08","0.00","0.0","0.0","76","82","69","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-09","0.00","0.0","0.0","77","82","72","0.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-10","0.00","0.0","0.0","79","86","72","0.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-11","0.00","0.0","0.0","80","92","68","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-12","0.02","0.0","0.0","79","86","71","0.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-13","0.00","0.0","0.0","80","89","71","0.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-14","0.00","0.0","0.0","81","94","67","0.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-15","0.00","0.0","0.0","74","86","62","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-16","0.00","0.0","0.0","64","79","49","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-17","0.00","0.0","0.0","67","80","54","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-18","0.00","0.0","0.0","69","87","51","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-19","0.00","0.0","0.0","73","90","56","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-20","0.00","0.0","0.0","83","93","73","0.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-21","0.13","0.0","0.0","77","86","67","0.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-22","0.03","0.0","0.0","77","81","72","0.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-23","1.22","0.0","0.0","80","89","71","0.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-24","0.00","0.0","0.0","81","90","71","0.0","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-25","0.21","0.0","0.0","68","81","54","0.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-26","0.00","0.0","0.0","61","70","51","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-27","0.00","0.0","0.0","61","77","45","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-28","0.00","0.0","0.0","64","79","48","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-29","0.00","0.0","0.0","67","80","53","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-09-30","0.00","0.0","0.0","70","81","59","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-01","0.00","0.0","0.0","72","82","61","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-02","0.00","0.0","0.0","74","86","62","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-03","0.00","0.0","0.0","72","86","58","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-04","0.00","0.0","0.0","73","87","58","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-05","0.00","0.0","0.0","76","89","62","0.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-06","1.26","0.0","0.0","64","76","51","0.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-07","0.00","0.0","0.0","52","61","42","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-08","0.00","0.0","0.0","46","55","36","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-09","0.00","0.0","0.0","47","59","34","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-10","0.00","0.0","0.0","52","67","36","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-11","0.00","0.0","0.0","55","74","36","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-12","0.00","0.0","0.0","61","80","41","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-13","0.00","0.0","0.0","62","79","45","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-14","0.00","0.0","0.0","63","80","46","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-15","0.00","0.0","0.0","65","81","48","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-16","0.00","0.0","0.0","66","82","50","0.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-17","0.00","0.0","0.0","71","83","58","0.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-18","0.00","0.0","0.0","66","77","55","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-19","0.00","0.0","0.0","64","78","49","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-20","0.00","0.0","0.0","73","82","63","0.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-21","0.00","0.0","0.0","70","79","61","0.0",,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-22","0.00","0.0","0.0","70","81","59","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-23","0.00","0.0","0.0","70","82","58","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-24","0.00","0.0","0.0","70","81","58","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-25","0.00","0.0","0.0","69","82","56","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-26","0.00","0.0","0.0","69","79","59","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-27","0.00","0.0","0.0","69","82","55","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-28","0.00","0.0","0.0","71","84","57","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-29","0.00","0.0","0.0","72","82","62","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-30","0.00","0.0","0.0",,"84","59","0.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-10-31","0.00","0.0","0.0","72","85","59","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-01","0.00","0.0","0.0","72","85","58","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-02","0.00","0.0","0.0","71","83","58","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-03","0.00","0.0","0.0","72","84","59","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-04","0.17","0.0","0.0","65","68","61","0.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-05","0.00","0.0","0.0","64","69","58","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-06","0.61","0.0","0.0","65","68","62","0.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-07","0.51","0.0","0.0","73","78","67","0.0","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-08","1.21","0.0","0.0","74","79","69","0.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-09","2.89","0.0","0.0","60","74","45","0.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-10","0.00","0.0","0.0","44","50","37","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-11","0.00","0.0","0.0","47","61","33","0.0","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-12","0.00","0.0","0.0","52","67","36","0.0","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-13","0.01","0.0","0.0","51","59","42","0.0","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-14","0.00","0.0","0.0","43","53","32","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-15","0.00","0.0","0.0","42","55","29","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-16","1.11","0.0","0.0","49","52","46","0.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-17","0.02","0.0","0.0","43","51","34","0.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-18","0.45","0.0","0.0","35","37","33","0.0","    1",,,"    1",,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-19","0.32","0.0","0.0","39","46","32","0.0","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-20","0.00","0.0","0.0","41","54","28","0.0","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-21","0.00","0.0","0.0","34","43","25","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-22","0.00","0.0","0.0","40","57","22","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-23","0.00","0.0","0.0","54","60","47","0.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-24","0.63","0.0","0.0","51","56","46","0.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-25","0.01","0.0","0.0","54","58","50","0.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-26","0.00","0.0","0.0","51","61","40","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-27","0.00","0.0","0.0","48","60","35","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-28","0.00","0.0","0.0","49","64","34","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-29","0.20","0.0","0.0","44","53","34","0.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-11-30","0.00","0.0","0.0","41","52","30","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-12-01","0.00","0.0","0.0","43","57","29","0.0","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-12-02","0.00","0.0","0.0","49","57","40","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-12-03","0.00","0.0","0.0","37","40","33","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-12-04","0.00","0.0","0.0","40","50","29","0.0",,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-12-05","0.00","0.0","0.0","39","52","25","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-12-06","0.00","0.0","0.0","36","45","27","0.0","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-12-07","0.00","0.0","0.0","40","54","26","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-12-08","0.00","0.0","0.0","48","63","33","0.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-12-09","0.00","0.0","0.0","48","56","40","0.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-12-10","0.00","0.0","0.0","50","53","47","0.0","    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-12-11","0.02","0.0","0.0","55","62","48","0.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-12-12","0.01","0.0","0.0","38","49","26","0.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2000-12-13","0.43","0.0","0.0","42","52","31","0.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,
