,REGION TYPE,REGION,TOTAL SPECIMENS,A (2009 H1N1),A (H1),A (H3),A (Subtyping not Performed),A (Unable to Subtype),B,H3N2v,TOTAL A,TOTAL B,date,Confirmed_Infections
11625,States,Iowa,291.0,,,,,,,,3.0,1.0,2019-11-26,4.0
11626,States,Kansas,113.0,,,,,,,,0.0,1.0,2019-11-26,1.0
11627,States,Kentucky,780.0,,,,,,,,32.0,3.0,2019-11-26,35.0
11628,States,Louisiana,1132.0,,,,,,,,15.0,283.0,2019-11-26,298.0
11629,States,Maine,75.0,,,,,,,,0.0,0.0,2019-11-26,0.0
11630,States,Maryland,224.0,,,,,,,,6.0,0.0,2019-11-26,6.0
11631,States,Massachusetts,751.0,,,,,,,,11.0,5.0,2019-11-26,16.0
11632,States,Michigan,1552.0,,,,,,,,25.0,29.0,2019-11-26,54.0
11633,States,Minnesota,365.0,,,,,,,,3.0,4.0,2019-11-26,7.0
11634,States,Mississippi,103.0,,,,,,,,2.0,3.0,2019-11-26,5.0
11635,States,Missouri,1503.0,,,,,,,,16.0,20.0,2019-11-26,36.0
11636,States,Montana,132.0,,,,,,,,0.0,1.0,2019-11-26,1.0
11637,States,Nebraska,165.0,,,,,,,,43.0,0.0,2019-11-26,43.0
11638,States,Nevada,98.0,,,,,,,,33.0,6.0,2019-11-26,39.0
11641,States,New Mexico,423.0,,,,,,,,14.0,13.0,2019-11-26,27.0
11642,States,New York,2018.0,,,,,,,,37.0,29.0,2019-11-26,66.0
11643,States,North Carolina,312.0,,,,,,,,9.0,5.0,2019-11-26,14.0
11644,States,North Dakota,307.0,,,,,,,,3.0,54.0,2019-11-26,57.0
11645,States,Ohio,2482.0,,,,,,,,31.0,30.0,2019-11-26,61.0
11646,States,Oklahoma,310.0,,,,,,,,0.0,7.0,2019-11-26,7.0
11647,States,Oregon,1335.0,,,,,,,,20.0,114.0,2019-11-26,134.0
11648,States,Pennsylvania,427.0,,,,,,,,1.0,2.0,2019-11-26,3.0
11650,States,South Carolina,414.0,,,,,,,,7.0,4.0,2019-11-26,11.0
11651,States,South Dakota,85.0,,,,,,,,0.0,0.0,2019-11-26,0.0
11652,States,Tennessee,80.0,,,,,,,,5.0,4.0,2019-11-26,9.0
11653,States,Texas,5252.0,,,,,,,,186.0,999.0,2019-11-26,1185.0
11654,States,Utah,642.0,,,,,,,,16.0,17.0,2019-11-26,33.0
11655,States,Vermont,124.0,,,,,,,,1.0,1.0,2019-11-26,2.0
11656,States,Virginia,412.0,,,,,,,,2.0,1.0,2019-11-26,3.0
11657,States,Washington,1088.0,,,,,,,,9.0,52.0,2019-11-26,61.0
11658,States,West Virginia,554.0,,,,,,,,0.0,1.0,2019-11-26,1.0
11659,States,Wisconsin,1355.0,,,,,,,,20.0,44.0,2019-11-26,64.0
11661,States,Puerto Rico,0.0,,,,,,,,0.0,0.0,2019-11-26,0.0
11664,States,Alabama,849.0,,,,,,,,28.0,74.0,2019-12-03,102.0
11665,States,Alaska,16.0,,,,,,,,0.0,1.0,2019-12-03,1.0
11666,States,Arizona,385.0,,,,,,,,1.0,52.0,2019-12-03,53.0
11667,States,Arkansas,230.0,,,,,,,,4.0,8.0,2019-12-03,12.0
11668,States,California,2819.0,,,,,,,,150.0,317.0,2019-12-03,467.0
11669,States,Colorado,737.0,,,,,,,,13.0,88.0,2019-12-03,101.0
11670,States,Connecticut,709.0,,,,,,,,14.0,7.0,2019-12-03,21.0
11671,States,Delaware,379.0,,,,,,,,6.0,7.0,2019-12-03,13.0
11674,States,Georgia,2004.0,,,,,,,,101.0,265.0,2019-12-03,366.0
11675,States,Hawaii,404.0,,,,,,,,19.0,3.0,2019-12-03,22.0
11676,States,Idaho,90.0,,,,,,,,1.0,11.0,2019-12-03,12.0
11677,States,Illinois,415.0,,,,,,,,9.0,8.0,2019-12-03,17.0
11678,States,Indiana,223.0,,,,,,,,4.0,9.0,2019-12-03,13.0
11679,States,Iowa,215.0,,,,,,,,1.0,0.0,2019-12-03,1.0
11680,States,Kansas,87.0,,,,,,,,0.0,2.0,2019-12-03,2.0
11681,States,Kentucky,635.0,,,,,,,,31.0,7.0,2019-12-03,38.0
11682,States,Louisiana,878.0,,,,,,,,11.0,195.0,2019-12-03,206.0
11683,States,Maine,62.0,,,,,,,,0.0,0.0,2019-12-03,0.0
11684,States,Maryland,204.0,,,,,,,,6.0,7.0,2019-12-03,13.0
11685,States,Massachusetts,724.0,,,,,,,,27.0,12.0,2019-12-03,39.0
11686,States,Michigan,1636.0,,,,,,,,43.0,69.0,2019-12-03,112.0
11687,States,Minnesota,339.0,,,,,,,,12.0,6.0,2019-12-03,18.0
11688,States,Mississippi,106.0,,,,,,,,0.0,11.0,2019-12-03,11.0
11689,States,Missouri,1542.0,,,,,,,,11.0,50.0,2019-12-03,61.0
11690,States,Montana,123.0,,,,,,,,0.0,8.0,2019-12-03,8.0
11691,States,Nebraska,228.0,,,,,,,,47.0,0.0,2019-12-03,47.0
11695,States,New Mexico,331.0,,,,,,,,20.0,12.0,2019-12-03,32.0
11696,States,New York,2021.0,,,,,,,,58.0,54.0,2019-12-03,112.0
11697,States,North Carolina,392.0,,,,,,,,12.0,15.0,2019-12-03,27.0
11698,States,North Dakota,249.0,,,,,,,,2.0,52.0,2019-12-03,54.0
11699,States,Ohio,2579.0,,,,,,,,34.0,60.0,2019-12-03,94.0
11700,States,Oklahoma,313.0,,,,,,,,2.0,10.0,2019-12-03,12.0
11701,States,Oregon,1492.0,,,,,,,,20.0,216.0,2019-12-03,236.0
11702,States,Pennsylvania,433.0,,,,,,,,5.0,4.0,2019-12-03,9.0
11704,States,South Carolina,378.0,,,,,,,,12.0,5.0,2019-12-03,17.0
11705,States,South Dakota,60.0,,,,,,,,1.0,0.0,2019-12-03,1.0
11706,States,Tennessee,109.0,,,,,,,,10.0,5.0,2019-12-03,15.0
11707,States,Texas,4329.0,,,,,,,,193.0,762.0,2019-12-03,955.0
11708,States,Utah,729.0,,,,,,,,21.0,40.0,2019-12-03,61.0
11709,States,Vermont,129.0,,,,,,,,4.0,0.0,2019-12-03,4.0
11710,States,Virginia,448.0,,,,,,,,6.0,20.0,2019-12-03,26.0
11711,States,Washington,1263.0,,,,,,,,15.0,95.0,2019-12-03,110.0
11712,States,West Virginia,512.0,,,,,,,,0.0,4.0,2019-12-03,4.0
11713,States,Wisconsin,1388.0,,,,,,,,9.0,67.0,2019-12-03,76.0
11715,States,Puerto Rico,0.0,,,,,,,,0.0,0.0,2019-12-03,0.0
11718,States,Alabama,979.0,,,,,,,,23.0,81.0,2019-12-10,104.0
11720,States,Arizona,526.0,,,,,,,,3.0,63.0,2019-12-10,66.0
11721,States,Arkansas,194.0,,,,,,,,7.0,10.0,2019-12-10,17.0
11722,States,California,3460.0,,,,,,,,198.0,424.0,2019-12-10,622.0
11723,States,Colorado,880.0,,,,,,,,29.0,97.0,2019-12-10,126.0
11724,States,Connecticut,857.0,,,,,,,,19.0,12.0,2019-12-10,31.0
11725,States,Delaware,362.0,,,,,,,,12.0,32.0,2019-12-10,44.0
11728,States,Georgia,1855.0,,,,,,,,100.0,169.0,2019-12-10,269.0
11729,States,Hawaii,468.0,,,,,,,,35.0,8.0,2019-12-10,43.0
11730,States,Idaho,128.0,,,,,,,,3.0,17.0,2019-12-10,20.0
11731,States,Illinois,437.0,,,,,,,,13.0,10.0,2019-12-10,23.0
11732,States,Indiana,290.0,,,,,,,,5.0,5.0,2019-12-10,10.0
11733,States,Iowa,300.0,,,,,,,,9.0,3.0,2019-12-10,12.0
11734,States,Kansas,103.0,,,,,,,,2.0,2.0,2019-12-10,4.0
11735,States,Kentucky,884.0,,,,,,,,53.0,11.0,2019-12-10,64.0
11736,States,Louisiana,810.0,,,,,,,,15.0,122.0,2019-12-10,137.0
11737,States,Maine,68.0,,,,,,,,0.0,1.0,2019-12-10,1.0
11738,States,Maryland,320.0,,,,,,,,11.0,22.0,2019-12-10,33.0
11739,States,Massachusetts,941.0,,,,,,,,30.0,31.0,2019-12-10,61.0
11740,States,Michigan,2190.0,,,,,,,,67.0,138.0,2019-12-10,205.0
11741,States,Minnesota,409.0,,,,,,,,15.0,8.0,2019-12-10,23.0
11742,States,Mississippi,141.0,,,,,,,,0.0,11.0,2019-12-10,11.0
11743,States,Missouri,1730.0,,,,,,,,29.0,80.0,2019-12-10,109.0
11744,States,Montana,146.0,,,,,,,,1.0,8.0,2019-12-10,9.0
11745,States,Nebraska,193.0,,,,,,,,27.0,6.0,2019-12-10,33.0
11749,States,New Mexico,496.0,,,,,,,,28.0,34.0,2019-12-10,62.0
11750,States,New York,2335.0,,,,,,,,89.0,79.0,2019-12-10,168.0
11751,States,North Carolina,454.0,,,,,,,,29.0,20.0,2019-12-10,49.0
11752,States,North Dakota,304.0,,,,,,,,4.0,70.0,2019-12-10,74.0
11753,States,Ohio,3097.0,,,,,,,,59.0,142.0,2019-12-10,201.0
11754,States,Oklahoma,388.0,,,,,,,,3.0,19.0,2019-12-10,22.0
11755,States,Oregon,2042.0,,,,,,,,38.0,371.0,2019-12-10,409.0
11756,States,Pennsylvania,544.0,,,,,,,,3.0,21.0,2019-12-10,24.0
11758,States,South Carolina,506.0,,,,,,,,11.0,18.0,2019-12-10,29.0
11759,States,South Dakota,74.0,,,,,,,,0.0,0.0,2019-12-10,0.0
11760,States,Tennessee,92.0,,,,,,,,1.0,5.0,2019-12-10,6.0
11761,States,Texas,5098.0,,,,,,,,244.0,805.0,2019-12-10,1049.0
11762,States,Utah,856.0,,,,,,,,43.0,54.0,2019-12-10,97.0
11763,States,Vermont,143.0,,,,,,,,6.0,3.0,2019-12-10,9.0
11764,States,Virginia,521.0,,,,,,,,6.0,26.0,2019-12-10,32.0
11765,States,Washington,1644.0,,,,,,,,26.0,182.0,2019-12-10,208.0
11766,States,West Virginia,524.0,,,,,,,,2.0,2.0,2019-12-10,4.0
11767,States,Wisconsin,1790.0,,,,,,,,22.0,106.0,2019-12-10,128.0
11769,States,Puerto Rico,0.0,,,,,,,,0.0,0.0,2019-12-10,0.0
11772,States,Alabama,985.0,,,,,,,,48.0,74.0,2019-12-17,122.0
11774,States,Arizona,558.0,,,,,,,,5.0,50.0,2019-12-17,55.0
11775,States,Arkansas,239.0,,,,,,,,10.0,18.0,2019-12-17,28.0
11776,States,California,3739.0,,,,,,,,245.0,520.0,2019-12-17,765.0
11777,States,Colorado,925.0,,,,,,,,33.0,145.0,2019-12-17,178.0
11778,States,Connecticut,950.0,,,,,,,,36.0,15.0,2019-12-17,51.0
11779,States,Delaware,425.0,,,,,,,,7.0,29.0,2019-12-17,36.0
11782,States,Georgia,1843.0,,,,,,,,229.0,252.0,2019-12-17,481.0
11783,States,Hawaii,423.0,,,,,,,,26.0,6.0,2019-12-17,32.0
11784,States,Idaho,96.0,,,,,,,,0.0,21.0,2019-12-17,21.0
11785,States,Illinois,488.0,,,,,,,,20.0,24.0,2019-12-17,44.0
11786,States,Indiana,266.0,,,,,,,,11.0,5.0,2019-12-17,16.0
11787,States,Iowa,270.0,,,,,,,,10.0,3.0,2019-12-17,13.0
11788,States,Kansas,114.0,,,,,,,,0.0,2.0,2019-12-17,2.0
11789,States,Kentucky,951.0,,,,,,,,81.0,34.0,2019-12-17,115.0
11790,States,Louisiana,664.0,,,,,,,,19.0,100.0,2019-12-17,119.0
11791,States,Maine,64.0,,,,,,,,4.0,3.0,2019-12-17,7.0
11792,States,Maryland,327.0,,,,,,,,22.0,31.0,2019-12-17,53.0
11793,States,Massachusetts,965.0,,,,,,,,35.0,50.0,2019-12-17,85.0
11794,States,Michigan,2415.0,,,,,,,,97.0,247.0,2019-12-17,344.0
11795,States,Minnesota,460.0,,,,,,,,20.0,17.0,2019-12-17,37.0
11796,States,Mississippi,133.0,,,,,,,,0.0,24.0,2019-12-17,24.0
11797,States,Missouri,2276.0,,,,,,,,62.0,265.0,2019-12-17,327.0
11798,States,Montana,220.0,,,,,,,,2.0,23.0,2019-12-17,25.0
11799,States,Nebraska,222.0,,,,,,,,58.0,18.0,2019-12-17,76.0
11800,States,Nevada,43.0,,,,,,,,3.0,6.0,2019-12-17,9.0
11804,States,New York,2533.0,,,,,,,,148.0,171.0,2019-12-17,319.0
11805,States,North Carolina,402.0,,,,,,,,43.0,29.0,2019-12-17,72.0
11806,States,North Dakota,344.0,,,,,,,,3.0,81.0,2019-12-17,84.0
11807,States,Ohio,3317.0,,,,,,,,80.0,281.0,2019-12-17,361.0
11808,States,Oklahoma,446.0,,,,,,,,7.0,55.0,2019-12-17,62.0
11809,States,Oregon,2804.0,,,,,,,,54.0,711.0,2019-12-17,765.0
11810,States,Pennsylvania,703.0,,,,,,,,18.0,29.0,2019-12-17,47.0
11812,States,South Carolina,591.0,,,,,,,,38.0,21.0,2019-12-17,59.0
11813,States,South Dakota,73.0,,,,,,,,0.0,1.0,2019-12-17,1.0
11814,States,Tennessee,120.0,,,,,,,,7.0,8.0,2019-12-17,15.0
11815,States,Texas,4347.0,,,,,,,,293.0,802.0,2019-12-17,1095.0
11816,States,Utah,968.0,,,,,,,,35.0,79.0,2019-12-17,114.0
11817,States,Vermont,106.0,,,,,,,,8.0,0.0,2019-12-17,8.0
11818,States,Virginia,528.0,,,,,,,,4.0,34.0,2019-12-17,38.0
11819,States,Washington,1887.0,,,,,,,,53.0,328.0,2019-12-17,381.0
11820,States,West Virginia,539.0,,,,,,,,5.0,2.0,2019-12-17,7.0
11821,States,Wisconsin,2056.0,,,,,,,,51.0,222.0,2019-12-17,273.0
11822,States,Wyoming,17.0,,,,,,,,2.0,2.0,2019-12-17,4.0
11823,States,Puerto Rico,0.0,,,,,,,,0.0,0.0,2019-12-17,0.0
11826,States,Alabama,1083.0,,,,,,,,96.0,94.0,2019-12-24,190.0
11828,States,Arizona,366.0,,,,,,,,1.0,42.0,2019-12-24,43.0
11830,States,California,3885.0,,,,,,,,418.0,771.0,2019-12-24,1189.0
11831,States,Colorado,1206.0,,,,,,,,65.0,253.0,2019-12-24,318.0
11832,States,Connecticut,1049.0,,,,,,,,57.0,42.0,2019-12-24,99.0
11833,States,Delaware,485.0,,,,,,,,32.0,54.0,2019-12-24,86.0
11836,States,Georgia,2158.0,,,,,,,,335.0,311.0,2019-12-24,646.0
11837,States,Hawaii,476.0,,,,,,,,45.0,3.0,2019-12-24,48.0
11838,States,Idaho,127.0,,,,,,,,1.0,24.0,2019-12-24,25.0
11839,States,Illinois,572.0,,,,,,,,40.0,56.0,2019-12-24,96.0
11840,States,Indiana,457.0,,,,,,,,58.0,11.0,2019-12-24,69.0
11841,States,Iowa,314.0,,,,,,,,17.0,18.0,2019-12-24,35.0
11842,States,Kansas,114.0,,,,,,,,4.0,6.0,2019-12-24,10.0
11843,States,Kentucky,1065.0,,,,,,,,152.0,65.0,2019-12-24,217.0
11844,States,Louisiana,673.0,,,,,,,,28.0,80.0,2019-12-24,108.0
11845,States,Maine,78.0,,,,,,,,6.0,2.0,2019-12-24,8.0
11846,States,Maryland,321.0,,,,,,,,29.0,45.0,2019-12-24,74.0
11847,States,Massachusetts,1041.0,,,,,,,,68.0,109.0,2019-12-24,177.0
11848,States,Michigan,3061.0,,,,,,,,192.0,513.0,2019-12-24,705.0
11849,States,Minnesota,613.0,,,,,,,,21.0,62.0,2019-12-24,83.0
11850,States,Mississippi,176.0,,,,,,,,0.0,44.0,2019-12-24,44.0
11851,States,Missouri,2717.0,,,,,,,,122.0,516.0,2019-12-24,638.0
11852,States,Montana,247.0,,,,,,,,7.0,32.0,2019-12-24,39.0
11853,States,Nebraska,229.0,,,,,,,,49.0,21.0,2019-12-24,70.0
11854,States,Nevada,36.0,,,,,,,,4.0,7.0,2019-12-24,11.0
11857,States,New Mexico,688.0,,,,,,,,69.0,144.0,2019-12-24,213.0
11858,States,New York,2947.0,,,,,,,,208.0,217.0,2019-12-24,425.0
11859,States,North Carolina,443.0,,,,,,,,62.0,50.0,2019-12-24,112.0
11860,States,North Dakota,492.0,,,,,,,,10.0,130.0,2019-12-24,140.0
11861,States,Ohio,4188.0,,,,,,,,133.0,665.0,2019-12-24,798.0
11862,States,Oklahoma,456.0,,,,,,,,7.0,87.0,2019-12-24,94.0
11863,States,Oregon,3722.0,,,,,,,,101.0,1031.0,2019-12-24,1132.0
11864,States,Pennsylvania,540.0,,,,,,,,17.0,41.0,2019-12-24,58.0
11866,States,South Carolina,644.0,,,,,,,,57.0,49.0,2019-12-24,106.0
11867,States,South Dakota,83.0,,,,,,,,1.0,0.0,2019-12-24,1.0
11868,States,Tennessee,141.0,,,,,,,,7.0,19.0,2019-12-24,26.0
11869,States,Texas,6092.0,,,,,,,,522.0,1521.0,2019-12-24,2043.0
11870,States,Utah,1193.0,,,,,,,,88.0,134.0,2019-12-24,222.0
11871,States,Vermont,123.0,,,,,,,,4.0,2.0,2019-12-24,6.0
11872,States,Virginia,587.0,,,,,,,,19.0,79.0,2019-12-24,98.0
11873,States,Washington,2384.0,,,,,,,,66.0,479.0,2019-12-24,545.0
11874,States,West Virginia,681.0,,,,,,,,12.0,26.0,2019-12-24,38.0
11875,States,Wisconsin,2518.0,,,,,,,,107.0,377.0,2019-12-24,484.0
11876,States,Wyoming,20.0,,,,,,,,5.0,1.0,2019-12-24,6.0
11877,States,Puerto Rico,0.0,,,,,,,,0.0,0.0,2019-12-24,0.0
11880,States,Alabama,1137.0,,,,,,,,105.0,119.0,2019-12-31,224.0
11882,States,Arizona,450.0,,,,,,,,17.0,51.0,2019-12-31,68.0
11883,States,Arkansas,367.0,,,,,,,,43.0,64.0,2019-12-31,107.0
11884,States,California,4042.0,,,,,,,,427.0,600.0,2019-12-31,1027.0
11885,States,Colorado,1065.0,,,,,,,,74.0,217.0,2019-12-31,291.0
11886,States,Connecticut,1421.0,,,,,,,,156.0,98.0,2019-12-31,254.0
11887,States,Delaware,627.0,,,,,,,,64.0,59.0,2019-12-31,123.0
11890,States,Georgia,2502.0,,,,,,,,540.0,350.0,2019-12-31,890.0
11891,States,Hawaii,537.0,,,,,,,,46.0,14.0,2019-12-31,60.0
11892,States,Idaho,144.0,,,,,,,,4.0,29.0,2019-12-31,33.0
11893,States,Illinois,731.0,,,,,,,,68.0,106.0,2019-12-31,174.0
11894,States,Indiana,515.0,,,,,,,,82.0,53.0,2019-12-31,135.0
11895,States,Iowa,365.0,,,,,,,,23.0,49.0,2019-12-31,72.0
11896,States,Kansas,129.0,,,,,,,,5.0,5.0,2019-12-31,10.0
11897,States,Kentucky,1494.0,,,,,,,,259.0,140.0,2019-12-31,399.0
11898,States,Louisiana,743.0,,,,,,,,50.0,106.0,2019-12-31,156.0
11899,States,Maine,122.0,,,,,,,,17.0,2.0,2019-12-31,19.0
11900,States,Maryland,500.0,,,,,,,,35.0,92.0,2019-12-31,127.0
11901,States,Massachusetts,1156.0,,,,,,,,96.0,163.0,2019-12-31,259.0
11902,States,Michigan,4052.0,,,,,,,,309.0,875.0,2019-12-31,1184.0
11903,States,Minnesota,707.0,,,,,,,,45.0,91.0,2019-12-31,136.0
11904,States,Mississippi,203.0,,,,,,,,6.0,45.0,2019-12-31,51.0
11905,States,Missouri,3271.0,,,,,,,,225.0,698.0,2019-12-31,923.0
11906,States,Montana,311.0,,,,,,,,16.0,67.0,2019-12-31,83.0
11907,States,Nebraska,273.0,,,,,,,,68.0,57.0,2019-12-31,125.0
11908,States,Nevada,28.0,,,,,,,,6.0,2.0,2019-12-31,8.0
11911,States,New Mexico,575.0,,,,,,,,56.0,118.0,2019-12-31,174.0
11912,States,New York,3022.0,,,,,,,,327.0,389.0,2019-12-31,716.0
11913,States,North Carolina,572.0,,,,,,,,74.0,65.0,2019-12-31,139.0
11914,States,North Dakota,480.0,,,,,,,,39.0,126.0,2019-12-31,165.0
11915,States,Ohio,5218.0,,,,,,,,342.0,1209.0,2019-12-31,1551.0
11916,States,Oklahoma,625.0,,,,,,,,18.0,163.0,2019-12-31,181.0
11917,States,Oregon,4024.0,,,,,,,,134.0,1129.0,2019-12-31,1263.0
11918,States,Pennsylvania,875.0,,,,,,,,54.0,165.0,2019-12-31,219.0
11920,States,South Carolina,890.0,,,,,,,,90.0,94.0,2019-12-31,184.0
11921,States,South Dakota,66.0,,,,,,,,2.0,2.0,2019-12-31,4.0
11922,States,Tennessee,253.0,,,,,,,,25.0,45.0,2019-12-31,70.0
11923,States,Texas,6321.0,,,,,,,,834.0,1667.0,2019-12-31,2501.0
11924,States,Utah,1685.0,,,,,,,,165.0,269.0,2019-12-31,434.0
11925,States,Vermont,190.0,,,,,,,,8.0,10.0,2019-12-31,18.0
11926,States,Virginia,581.0,,,,,,,,31.0,66.0,2019-12-31,97.0
11927,States,Washington,2539.0,,,,,,,,75.0,467.0,2019-12-31,542.0
11928,States,West Virginia,812.0,,,,,,,,17.0,79.0,2019-12-31,96.0
11929,States,Wisconsin,3052.0,,,,,,,,172.0,488.0,2019-12-31,660.0
11930,States,Wyoming,14.0,,,,,,,,2.0,3.0,2019-12-31,5.0
11931,States,Puerto Rico,0.0,,,,,,,,0.0,0.0,2019-12-31,0.0
11934,States,Alabama,1049.0,,,,,,,,102.0,79.0,2020-01-08,181.0
11936,States,Arizona,470.0,,,,,,,,23.0,51.0,2020-01-08,74.0
11937,States,Arkansas,366.0,,,,,,,,31.0,42.0,2020-01-08,73.0
11938,States,California,4396.0,,,,,,,,580.0,606.0,2020-01-08,1186.0
11939,States,Colorado,1367.0,,,,,,,,108.0,255.0,2020-01-08,363.0
11940,States,Connecticut,1502.0,,,,,,,,140.0,162.0,2020-01-08,302.0
11941,States,Delaware,525.0,,,,,,,,53.0,50.0,2020-01-08,103.0
11944,States,Georgia,1926.0,,,,,,,,348.0,181.0,2020-01-08,529.0
11945,States,Hawaii,557.0,,,,,,,,58.0,14.0,2020-01-08,72.0
11946,States,Idaho,133.0,,,,,,,,4.0,19.0,2020-01-08,23.0
11947,States,Illinois,806.0,,,,,,,,69.0,108.0,2020-01-08,177.0
11948,States,Indiana,369.0,,,,,,,,35.0,29.0,2020-01-08,64.0
11949,States,Iowa,379.0,,,,,,,,24.0,62.0,2020-01-08,86.0
11950,States,Kansas,169.0,,,,,,,,11.0,10.0,2020-01-08,21.0
11951,States,Kentucky,1437.0,,,,,,,,172.0,99.0,2020-01-08,271.0
11952,States,Louisiana,635.0,,,,,,,,44.0,77.0,2020-01-08,121.0
11953,States,Maine,112.0,,,,,,,,12.0,5.0,2020-01-08,17.0
11954,States,Maryland,428.0,,,,,,,,46.0,54.0,2020-01-08,100.0
11955,States,Massachusetts,1443.0,,,,,,,,143.0,235.0,2020-01-08,378.0
11956,States,Michigan,4441.0,,,,,,,,265.0,838.0,2020-01-08,1103.0
11957,States,Minnesota,764.0,,,,,,,,49.0,92.0,2020-01-08,141.0
11958,States,Mississippi,194.0,,,,,,,,6.0,28.0,2020-01-08,34.0
11959,States,Missouri,3107.0,,,,,,,,229.0,476.0,2020-01-08,705.0
11960,States,Montana,304.0,,,,,,,,29.0,62.0,2020-01-08,91.0
11961,States,Nebraska,279.0,,,,,,,,30.0,71.0,2020-01-08,101.0
11965,States,New Mexico,846.0,,,,,,,,103.0,177.0,2020-01-08,280.0
11966,States,New York,3795.0,,,,,,,,378.0,477.0,2020-01-08,855.0
11967,States,North Carolina,393.0,,,,,,,,38.0,41.0,2020-01-08,79.0
11968,States,North Dakota,453.0,,,,,,,,42.0,80.0,2020-01-08,122.0
11969,States,Ohio,5380.0,,,,,,,,389.0,1015.0,2020-01-08,1404.0
11970,States,Oklahoma,579.0,,,,,,,,17.0,122.0,2020-01-08,139.0
11971,States,Oregon,4204.0,,,,,,,,194.0,941.0,2020-01-08,1135.0
11972,States,Pennsylvania,1007.0,,,,,,,,77.0,179.0,2020-01-08,256.0
11974,States,South Carolina,868.0,,,,,,,,72.0,77.0,2020-01-08,149.0
11975,States,South Dakota,65.0,,,,,,,,1.0,4.0,2020-01-08,5.0
11976,States,Tennessee,203.0,,,,,,,,16.0,25.0,2020-01-08,41.0
11977,States,Texas,5447.0,,,,,,,,597.0,1121.0,2020-01-08,1718.0
11978,States,Utah,1771.0,,,,,,,,173.0,319.0,2020-01-08,492.0
11979,States,Vermont,240.0,,,,,,,,24.0,22.0,2020-01-08,46.0
11980,States,Virginia,557.0,,,,,,,,41.0,57.0,2020-01-08,98.0
11981,States,Washington,2423.0,,,,,,,,98.0,322.0,2020-01-08,420.0
11982,States,West Virginia,938.0,,,,,,,,23.0,79.0,2020-01-08,102.0
11983,States,Wisconsin,1020.0,,,,,,,,68.0,199.0,2020-01-08,267.0
11984,States,Wyoming,18.0,,,,,,,,2.0,1.0,2020-01-08,3.0
11985,States,Puerto Rico,0.0,,,,,,,,0.0,0.0,2020-01-08,0.0
11988,States,Alabama,887.0,,,,,,,,71.0,44.0,2020-01-15,115.0
11990,States,Arizona,383.0,,,,,,,,35.0,33.0,2020-01-15,68.0
11991,States,Arkansas,357.0,,,,,,,,43.0,56.0,2020-01-15,99.0
11992,States,California,4732.0,,,,,,,,731.0,596.0,2020-01-15,1327.0
11993,States,Colorado,1200.0,,,,,,,,125.0,184.0,2020-01-15,309.0
11994,States,Connecticut,1677.0,,,,,,,,181.0,234.0,2020-01-15,415.0
11995,States,Delaware,541.0,,,,,,,,73.0,49.0,2020-01-15,122.0
11998,States,Georgia,1408.0,,,,,,,,249.0,118.0,2020-01-15,367.0
11999,States,Hawaii,607.0,,,,,,,,60.0,17.0,2020-01-15,77.0
12000,States,Idaho,117.0,,,,,,,,5.0,14.0,2020-01-15,19.0
12001,States,Illinois,392.0,,,,,,,,28.0,50.0,2020-01-15,78.0
12002,States,Indiana,360.0,,,,,,,,25.0,28.0,2020-01-15,53.0
12003,States,Iowa,351.0,,,,,,,,16.0,55.0,2020-01-15,71.0
12004,States,Kansas,168.0,,,,,,,,16.0,5.0,2020-01-15,21.0
12005,States,Kentucky,1102.0,,,,,,,,102.0,74.0,2020-01-15,176.0
12006,States,Louisiana,579.0,,,,,,,,59.0,23.0,2020-01-15,82.0
12007,States,Maine,109.0,,,,,,,,8.0,4.0,2020-01-15,12.0
12008,States,Maryland,369.0,,,,,,,,39.0,60.0,2020-01-15,99.0
12009,States,Massachusetts,1683.0,,,,,,,,187.0,315.0,2020-01-15,502.0
12010,States,Michigan,3795.0,,,,,,,,264.0,611.0,2020-01-15,875.0
12011,States,Minnesota,750.0,,,,,,,,35.0,60.0,2020-01-15,95.0
12012,States,Mississippi,161.0,,,,,,,,11.0,20.0,2020-01-15,31.0
12013,States,Missouri,2758.0,,,,,,,,221.0,394.0,2020-01-15,615.0
12014,States,Montana,344.0,,,,,,,,30.0,40.0,2020-01-15,70.0
12015,States,Nebraska,212.0,,,,,,,,10.0,48.0,2020-01-15,58.0
12016,States,Nevada,57.0,,,,,,,,17.0,6.0,2020-01-15,23.0
12019,States,New Mexico,488.0,,,,,,,,119.0,153.0,2020-01-15,272.0
12020,States,New York,3656.0,,,,,,,,382.0,390.0,2020-01-15,772.0
12021,States,North Carolina,371.0,,,,,,,,55.0,40.0,2020-01-15,95.0
12022,States,North Dakota,481.0,,,,,,,,43.0,91.0,2020-01-15,134.0
12023,States,Ohio,4865.0,,,,,,,,432.0,844.0,2020-01-15,1276.0
12024,States,Oklahoma,519.0,,,,,,,,24.0,94.0,2020-01-15,118.0
12025,States,Oregon,3396.0,,,,,,,,179.0,624.0,2020-01-15,803.0
12026,States,Pennsylvania,916.0,,,,,,,,82.0,137.0,2020-01-15,219.0
12028,States,South Carolina,722.0,,,,,,,,59.0,48.0,2020-01-15,107.0
12029,States,South Dakota,85.0,,,,,,,,2.0,2.0,2020-01-15,4.0
12030,States,Tennessee,165.0,,,,,,,,19.0,8.0,2020-01-15,27.0
